Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
Red Dirt Industries LLC,Budtastik,Processor,PAAA-55RE-LV3I,2023-09-15,Grady,Chickasha,,73018,(405) 633-1767,admin@okreddirt.com,9-9
"OKLAHOMA GROWN EXTRACTS, LLC","OKLAHOMA GROWN EXTRACTS, LLC",Processor,PAAA-16P9-LRZI,2023-09-15,Oklahoma,Oklahoma City,,73108,(405) 212-2726,oklahomagrownextracts@gmail.com,N/A
1829 MAIN LLC,1829 MAIN LLC,Processor,PAAA-5ZTB-APWI,2023-09-15,Cleveland,NORMAN,,73069,(929) 426-2329,1829mainllc@gmail.com,N/A
"Team Liquidate, LLC","Team Liquidate, LLC",Processor,PAAA-5HFE-Y3TR,2023-09-16,Logan,Edmond,251 Silver Ln,73025,(720) 517-8369,justin@jmedi.com,Monday-Friday 8:00 a.m. - 5:00 p.m.
"Mary J. Bloom, LLC",Rochester Farms,Processor,PAAA-B17X-9J2T,2023-09-16,Comanche,LAWTON,,73501,(580) 574-3003,jake@jetdesignbuild.com,8:00 am to 5:00 pm
"Heritage Processing Company, LLC",Heritage Processing Company,Processor,PAAA-K7EU-VVW5,2023-09-16,Logan,Guthrie,1923 Ruhl Drive,73044,(405) 503-4023,jorge@heritagecultivation.com,8:00am - 5:00pm
Zen Dispensary LLC,Zen Dispensary,Processor,PAAA-DG0E-P7TO,2023-09-16,Oklahoma,Oklahoma City,,73107,(405) 481-3414,pgt16888@gmail.com,10am-9pm
Glaze Extracts,Glaze Extracts,Processor,PAAA-BIG5-RKH9,2023-09-16,Oklahoma,OKLAHOMA CITY,,73149,1 (405) 625-4880,justin.glaze84@outlook.com,N/A
CASH CROP FARMS HOUSE INC,CASH CROP FARMS HOUSE,Processor,PAAA-1U75-468C,2023-09-16,Kingfisher,KINGFISHER,23725 E 804 RD,73750,(336) 480-5737,cashcropfarmshouseinc@gmail.com,09:00AM-05:00PM
"Doobi Cultivation 4, LLC","Doobi Cultivation 4, LLC",Processor,PAAA-MP8U-WTHG,2023-09-16,Cleveland,Noble,,73068,(405) 420-6530,doobiokc@gmail.com,11am-7pm
"Doobi Cultivation 4, LLC","Doobi Cultivation 4, LLC",Processor,PAAA-U4AG-U9IT,2023-09-16,Cleveland,Noble,,73068,(405) 420-6530,doobiokc@gmail.com,11am-7pm
Tritium LLC,Triton Extracts,Processor,PAAA-JP66-E4HF,2023-09-16,Kay,Blackwell,,74631,(785) 766-2546,cparks1279@gmail.com,Mon-Sun 9am-5pm
Doc Holidaze Extracts LLC,Doc Holidaze Extracts LLC,Processor,PAAA-BAVR-RO3M,2023-09-16,Caddo,Gracemont,,73042,(405) 808-1985,smglaurens@gmail.com,N/A
FIELDTRIP EXTRACTS L.L.C.,FIELDTRIP EXTRACTS L.L.C,Processor,PAAA-DQ1U-5IUK,2023-09-19,Kingfisher,Hennessey,,73742,(818) 324-6714,fieldtrip_ok@hotmail.com,N/A
LOUD PALMS EXTRACTS LLC,LOUD PALMS EXTRACTS LLC,Processor,PAAA-VWB4-IQCI,2023-09-19,Pawnee,CLEVELAND,367095 E 5170 RD,74020,(310) 498-9099,loudpalms.ok@gmail.com,N/A
Okie TSGP LLC,Okie TSGP LLC,Processor,PAAA-6PK7-V3ZC,2023-09-19,Oklahoma,Oklahoma City,,73107,(405) 823-3744,shawn@tsgp.rocks,N/A
"JOHNSON AND T PROCESSING, INC","JOHNSON AND T PROCESSING, INC",Processor,PAAA-SNPR-TOCO,2023-09-19,Mayes,ADAIR,,74330,(929) 362-8589,johnsonandtprocessing@gmail.com,N/A
"Weedy Jungle Processing, LLC","Weedy Jungle Processing, LLC",Processor,PAAA-D02G-XHM1,2023-09-19,Haskell,Stigler,,74462,(918) 552-0699,weedyjunglepro.llc@gmail.com,9-5pm
Pho 20 Enterprises LLC,Pho 20 Enterprises LLC,Processor,PAAA-JJ1G-BGB3,2023-09-19,Logan,Edmond,,73034,(909) 973-9887,beetbox69@gmail.com,N/A
"ELMORE FOSTER PROCESSING, INC","ELMORE FOSTER PROCESSING, INC",Processor,PAAA-6QN9-CM8L,2023-09-19,Garvin,ELMORE CITY,,73433,(929) 362-8589,elmorefosterprocessing@gmail.com,N/A
Burning Bush Processing LLC,Burning Bush Processing,Processor,PAAA-Y0MO-16AG,2023-09-19,Okmulgee,Mounds,245 N 280 Rd,74045,(918) 289-5349,jnewman@pantheongenetics.org,08:00 a.m. - 10:00 p.m.
"JR & MP Processing, LLC","JR & MP Processing, LLC",Processor,PAAA-81ZV-YDR5,2023-09-19,Comanche,Fletcher,13299 NE 165,73541,(580) 483-3985,dennisdoylerankin@icloud.com,N/A
BEDLAM X BRED LLC,SNAXLAND OKC,Processor,PAAA-DCH1-1M93,2023-09-20,Oklahoma,Oklahoma City,,73106,(303) 704-2973,wmgholdingsllc@gmail.com,730AM-400PM
Natures Place Processing LLC,Natures Place Processing,Processor,PAAA-DZSE-OSZC,2023-09-20,Oklahoma,South Coffeyville,,74072,(918) 636-3660,thenaturesplace@yahoo.com,8am -5pm
Rumblefish Organics LLC,Rumblefish Organics LLC,Processor,PAAA-0282-KXBU,2023-09-20,Okmulgee,Okmulgee,3600 Kennedy Road,74447,(650) 438-0564,rumblefishpharms@gmail.com,N/A
"LEAFLIFE, LLC","LEAFLIFE, LLC",Processor,PAAA-X67L-TR5J,2023-09-20,Carter,Wilson,,73401,(580) 222-4444,cannabisconnectsolutions@gmail.com,24/7
HighWatersGroup LLC,HighWatersGroup LLC,Processor,PAAA-OAJE-GCAA,2023-09-21,Choctaw,SAWYER,,74756,(580) 372-7101,michael@highwatersgroup.com,7-7
Nomadic Holdings LLC,Nomadic Holdings LLC,Processor,PAAA-54ST-WF3Z,2023-09-21,Delaware,Grove,,74344,(469) 834-5393,hodges.chris@gmail.com,N/A
Big Dog Productions LLC,Big Dog Productions LLC,Processor,PAAA-BCB4-QZKM,2023-09-21,Washington,Bartlesville,129 NW Jennings Ave,74003-2522,(918) 332-0485,chuckthorpe8425@yahoo.com,N/A
Laurijuana De Oklahoma LLC,Laurijuana De Oklahoma LLC,Processor,PAAA-W2T0-NCLA,2023-09-21,Tulsa,Tulsa,,74110,(918) 694-7872,aldredodesuperior@icloud.com,800-1700
"MERDJT, LLC","MERDJT, LLC",Processor,PAAA-RRE3-5L09,2023-09-21,Bryan,Calera,,74730,(303) 956-6075,dane@exoticmelts.com,8:00am to 6:00pm
PR Processing LLC,PR Processing LLC,Processor,PAAA-6GIH-0H45,2023-09-21,Oklahoma,Oklahoma City,1218 N Pennsylvania AVE,73107,(405) 595-2084,r.choate@hotmail.com,8a - 8p
Telluride boyz LLC,Telluride boyz,Processor,PAAA-TERA-GCRI,2023-09-22,Muskogee,Haskell,21145 W 65th N L 38,74436,(405) 421-3770,erichvonholt@gmail.com,8:00-3:30
"Sunny Roads Processing 5, LLC","Sunny Roads Processing 5, LLC",Processor,PAAA-RMLO-HNSU,2023-09-22,Logan,Guthrie,,73044,(918) 361-2225,sunnyroadslicensing@gmail.com,N/A
House Dog Processing LLC,House Dog Processing LLC,Processor,PAAA-EJCO-UP49,2023-09-22,Caddo,Fort Cobb,,73038,(314) 681-9843,jake@moderncannabis.com,By appointment
OTOD Group LLC,OTOD Group LLC,Processor,PAAA-S1MV-LL3L,2023-09-23,McIntosh,Checotah,,74426,(224) 622-9401,dan@thegreatspirits.com,8 am to 6 pm
SLAUGHTER STREET PROCESSING CORPORATION,SLAUGHTER STREET PROCESSING CORPORATION,Processor,PAAA-6IQO-XVWE,2023-09-23,Okfuskee,Okemah,,74859-4620,(405) 833-1509,prohandyman1968@yahoo.com,8-5
"CannaCo Labs, LLC",Profound Roots,Processor,PAAA-YSX1-ZN1L,2023-09-23,Bryan,COLBERT,,74733-3246,(903) 462-3513,cannacolabs@gmail.com,m-f 8-5
"Alpha Affirmations, LLC",Gas Leak Labs,Processor,PAAA-SXUG-9ZI4,2023-09-23,Sequoyah,Sallisaw,,74955,(479) 217-2300,sourdzconsulting@outlook.com,N/A
"Sunny Roads Processing 2, LLC","Sunny Roads Processing 2, LLC",Processor,PAAA-8JA2-CK1Z,2023-09-23,Logan,Guthrie,,73044,(918) 361-2225,sunnyroadslicensing@gmail.com,N/A
"Earthmana, LLC","Earthmana, LLC",Processor,PAAA-1O92-B83N,2023-09-23,Garvin,Pauls Valley,,73075,(405) 534-4425,reidwc@gmail.com,8:00am to 6:00pm
GCUS Enterprises LLC,Graces Cannabis,Processor,PAAA-XVQR-BSNU,2023-09-23,Cherokee,Park Hill,26383 Hwy 82,74451,(918) 716-1185,gcusenterprises@gmail.com,10am-7pm
High Premium LLC,High Premium LLC,Processor,PAAA-S7PA-L4OK,2023-09-26,McIntosh,Eufaula,,74432,(918) 404-4558,highpremiumsllc@gmail.com,8am-6pm
Metaphy LLC,Metaphy LLC,Processor,PAAA-JLZU-45QJ,2023-09-26,Creek,TULSA,,74131,(918) 313-6487,matthewtterral@gmail.com,Monday thru Sunday 10am to 5pm
"XAX Processing, LLC","XAX Processing, LLC",Processor,PAAA-R7D6-UIWC,2023-09-26,Washington,Collinsville,,74021,(530) 990-4259,xax.processing@gmail.com,9-5pm
K3J Management LLC,K3J Management LLC,Processor,PAAA-SEAG-TVIC,2023-09-26,Okmulgee,Okmulgee,,74457,(832) 876-2626,krishi268@gmail.com,M-F 9-5 or as needed for company operations
Green Star Farms LLC,Green Star Farms LLC,Processor,PAAA-GXUN-YZMD,2023-09-27,Cleveland,Noble,4748 Thunder Lane Ave,73068,(720) 692-7227,green.galaxy.ok@gmail.com,N/A
MR QUALITY DISTRIBUTIONS LLC,MR QUALITY DISTRIBUTIONS,Processor,PAAA-KZQX-E3NF,2023-09-27,Oklahoma,Oklahoma City,8203 South Pennsylvania Avenue,73159,(405) 982-9333,mr.qualitydistributions@gmail.com,N/A
"OKLAHOMA PROCESSING AND PACKAGING, LLC","OKLAHOMA PROCESSING AND PACKAGING, LLC",Processor,PAAA-I232-FAF8,2023-09-27,Bryan,DURANT,1212 N 1ST AVE,74701,(970) 685-2667,jlstarks@msn.com,N/A
Veteran Releaf LLC,Veteran Releaf LLC,Processor,PAAA-RG3I-0VBK,2023-09-28,Oklahoma,Oklahoma City,,73141,(210) 254-2623,leaflifesecure@gmail.com,N/A
"Smoke Smart, LLC","Smoke Smart, LLC",Processor,PAAA-5GBG-220H,2023-09-28,Oklahoma,OKLAHOMA CITY,,73141,(210) 254-2623,leaflifesecure@gmail.com,N/A
"Push Xotics, LLC",Xotic Steppers,Processor,PAAA-OOSC-WPXW,2023-09-28,Oklahoma,Oklahoma City,,73112,(405) 328-4662,pushxoticsok@gmail.com,N/A
"The Dank Side Dispensary, LLC","The Dank Side Dispensary, LLC",Processor,PAAA-7TMD-G3FE,2023-09-28,Cleveland,Norman,,73071,(405) 234-6493,cwarner.thedankside@gmail.com,N/A
The House of Cultivation LLC,The House of Cultivation,Processor,PAAA-L2JJ-WBJR,2023-09-28,Oklahoma,Edmond,4000 N Boulevard St,73003,(816) 935-8031,amendaploeger@gmail.com,9am-5pm
"Capital Strong Processing, LLC","Capital Strong Processing, LLC",Processor,PAAA-CLE1-EKMJ,2023-09-28,Okfuskee,Okemah,,74859,(504) 315-9656,thesinagroupllc@gmail.com,N/A
Electric Avenue Farms LLC,Electric Avenue Farms LLC,Processor,PAAA-QFUL-ZOO3,2023-09-28,Haskell,Stigler,,74462,(539) 237-0270,matt@3n1electric.com,9:00am to 5:00pm
Justin Deem and Veda Deem,TKO Flower,Processor,PAAA-DKUJ-TW3T,2023-09-28,Cherokee,hulbert,10086 N Shiloh Rd,74441,(469) 265-6484,tkoflower@gmail.com,M-F 9am-9pm closed saturday and sunday
nug maker llc,nug maker llc,Processor,PAAA-7KYG-YHJL,2023-09-29,Carter,Ardmore,1372 Gene Autry Road,73401,(630) 940-8163,jandj9699@gmail.com,9:00 am- 5:00 pm
Nanas Goods LLC,Nanas Goods LLC,Processor,PAAA-J6F8-953V,2023-09-29,Mayes,Salina,,74365,(918) 805-5653,nanasjoint@gmail.com,N/A
"GREEN HULK INVESTMENTS, LLC","GREEN HULK INVESTMENTS, LLC",Processor,PAAA-JZ21-MT9K,2023-09-29,Canadian,Okarche,,73762,(424) 558-2606,greenhulkinvestments@gmail.com,M-F 9-5 or as needed for company operations
Therismos LLC,Therismos LLC,Processor,PAAA-XOMT-OLRJ,2023-09-29,Cleveland,Norman,3920 South Classen Boulevard,73071,(405) 423-4472,trimandroll@gmail.com,9-3
Run It Twice Investments LLC,Run It Twice Investments LLC,Processor,PAAA-EJNO-PRP3,2023-09-29,Garfield,FAIRMONT,4328 S.126th Street,73736,(405) 693-4476,runitonceinvestments@gmail.com,N/A
"DOPE HOUSE LABS, LLC","DOPE HOUSE LABS, LLC",Processor,PAAA-0GIN-VH1Q,2023-09-29,Grady,blanchard,2376 E SOONER,73010,(866) 447-4776,info@leaflinx.pro,9am - 6pm
Tornado Growing LLC,Tornado Growing LLC,Processor,PAAA-JBHL-DL2X,2023-09-29,Garvin,Pauls Valley,,73075,(929) 228-7555,yonghongwu@ymail.com,N/A
BACK2EARTH LLC,BACK2EARTH LLC,Processor,PAAA-8BN6-8ZJN,2023-09-30,Logan,Guthrie,,73044,(405) 838-1168,back2earthllc12@gmail.com,N/A
Trulieve LLC,Trulieve,Processor,PAAA-ZQE8-YV5A,2023-09-30,Pottawatomie,Shawnee,,74804,(405) 512-7801,pgt16888@gmail.com,10am-5pm
Smoking Cloud Processing LLC,Smoking Cloud Processing LLC,Processor,PAAA-7C9G-J3MM,2023-09-30,Pittsburg,BLANCO,,74136,(360) 743-1286,hydro.chronic840@gmail.com,10am to 5pm
SLM Marketing Services,The Terp Farmers,Processor,PAAA-P61O-G7I5,2023-09-30,Craig,VINITA,,74301,(918) 313-2251,theterpfarmers@gmail.com,N/A
Asher Oils LLC,Asher Oils,Processor,PAAA-PW0F-2ZG1,2023-09-30,Comanche,Fletcher,,73541,(405) 365-1652,overstreetq@gmail.com,N/A
"SweetPot Processor, LLC","SweetPot Processor, LLC",Processor,PAAA-VYA3-P2PP,2023-09-30,Craig,Bluejacket,,74333,(918) 961-7664,satterwhite.processor@gmail.com,9-5pm
"Our Roots Processor, LLC","Our Roots Processor, LLC",Processor,PAAA-C1K0-L9X9,2023-09-30,Ottawa,Fairland,,74343,(312) 848-9245,ouroots.processor@gmail.com,9-5pm
"Chemesis Group, LLC","Chemesis Group, LLC",Processor,PAAA-Q9LZ-479D,2023-09-30,Garvin,Pauls Valley,,73075,(405) 696-7956,info@chemesisgroup.com,N/A
Smather Farms LLC,Smather Farms LLC,Processor,PAAA-UGEQ-HDOM,2023-09-30,Oklahoma,Luther,,73054,(813) 732-7788,sweetgrassranchllc@gmail.com,10-5
Moonlight Graham's LLC,Moonlight Graham's LLC,Processor,PAAA-S0OC-I86P,2023-10-03,Major,Cleo Springs,,73729,1 (405) 820-8471,stratamins@aol.com,N/A
Rio Verde Premium Cannabis LLC,Rio Verde Premium Cannabis LLC,Processor,PAAA-YY3M-WP23,2023-10-03,Seminole,Seminole,,74868,(405) 380-2494,rioverdegrowers@gmail.com,N/A
Eagle Feather Reserve LLC,Eagle Feather Reserve LLC,Processor,PAAA-8IW6-CN75,2023-10-03,Lincoln,Luther,,73054,(405) 788-6535,kristi@eaglefeatherreserve.com,9AM - 6PM
"Toasty's Smoke House, LLC",Toasty's Smoke House,Processor,PAAA-M0G7-ZIKH,2023-10-03,McCurtain,Idabel,800 South Central Street,74745,(903) 905-2265,toastysmokehousellc@gmail.com,8am-6pm Monday - Saturday
MEWSWEED KUSH LLC,MEWSWEED KUSH LLC,Processor,PAAA-5IFH-R402,2023-10-03,Logan,GUTHRIE,,73044,(405) 838-1168,mewsweed111@gmail.com,N/A
Fox Hollow Cannabis Co LLC,Fox Hollow Cannabis Co LLC,Processor,PAAA-M6YA-AOPJ,2023-10-03,Cleveland,Lexington,,73051,(580) 212-7510,jlenncorbett@gmail.com,9:00am to 5:00pm
"Off The Felt Productions, LLC",Off The Felt Productions,Processor,PAAA-LBM3-SRGG,2023-10-03,Canadian,El Reno,,73036,(832) 285-7511,offthefeltproductions@gmail.com,N/A
"Newport Beach Investments, LLC","Newport Beach Investments, LLC",Processor,PAAA-5RH1-A6IS,2023-10-03,Okmulgee,Beggs,6935 Happy Camp Road,74421,(949) 482-9857,gregbaumerok@gmail.com,N/A
Pinnacle Extraction Science LLC,Pinnacle Extraction Science LLC,Processor,PAAA-D5VL-5MYA,2023-10-03,Delaware,Watt,,74964,(479) 445-3907,timrcoffman@gmail.com,N/A
"High Vibez Processing, LLC","High Vibez Processing, LLC",Processor,PAAA-36I4-ZY67,2023-10-03,Grady,Blanchard,1916 County Road 1390,73010,(405) 320-8219,jerodspoon85@icloud.com,N/A
Billy Joe Hash Co LLC,Vedana L.L.C.,Processor,PAAA-PNRS-PZ64,2023-10-03,Cleveland,Moore,,73160,(720) 317-3447,vedana.okc@gmail.com,12pm - 8pm
"Smoking Ape, LLC","Smoking Ape, LLC",Processor,PAAA-VSVU-1JZS,2023-10-03,Muskogee,Porum,,74455,(703) 347-4703,smokeaces.llc@gmail.com,9-5pm
CIP 6040 LLC,CIP 6040 LLC,Processor,PAAA-VE26-S2HC,2023-10-04,Cleveland,Piedmont,6040 Campbell Lane Suite A,73078,(405) 723-1220,monikacampbell@protonmail.com,N/A
ARTISAN PROCESSING LLC,ARTISAN PROCESSING LLC,Processor,PAAA-1W67-IMWL,2023-10-04,Garvin,ELMORE CITY,,73433,(646) 712-9888,yidiweng1977@yahoo.com,9am - 5pm
Terpnerd LLC,Terpnerd LLC,Processor,PAAA-OGE0-J1XR,2023-10-04,Le Flore,Poteau,23487 Picturerock Road,74953,(918) 571-6859,darionmellado@gmail.com,N/A
"SOUTHERN CANNABIS CREW, LLC","SOUTHERN CANNABIS CREW, LLC",Processor,PAAA-54VR-87Q0,2023-10-04,Bryan,DURANT,37472 HWY 78,74701,(817) 602-4263,loudaboutit@gmail.com,N/A
"YongXin Processing, LLC","YongXin Processing, LLC",Processor,PAAA-10VK-XPCY,2023-10-04,Hughes,Wetumka,,74883,(405) 584-8722,yongxinprocessing@outlook.com,9am-4pm M-F
Carmen Dillahunty,Carmen Dillahunty,Processor,PAAA-N5O3-LQN8,2023-10-05,Okfuskee,Boley,,74829-3007,(405) 835-5762,carmenzbillz@gmail.com,N/A
"Knox Apothecary, LLC","Knox Apothecary, LLC",Processor,PAAA-1YUJ-AEZ3,2023-10-05,Lincoln,Carney,401 Hamner Park Rd,74832,1 (405) 612-3121,knoxapothecary@yahoo.com,9-5
Coolmore LLC,Coolmore LLC,Processor,PAAA-RE8K-V3LL,2023-10-06,Rogers,Tulsa,,74116-2600,(502) 507-6122,tbballinger@cox.net,N/A
POPSICLE PROCESSOR INC,POPSICLE PROCESSOR,Processor,PAAA-VCLJ-FFGF,2023-10-06,Logan,Guthrie,4701 S Pine St,73044,(405) 259-6134,popsicleprocessorinc@gmail.com,09:00AM - 05:00PM
WELLDONE FARM PARTY 2 LLC,WELLDONE FARM PARTY 2 LLC,Processor,PAAA-30K9-B4XD,2023-10-06,Lincoln,CHANDLER,,74834,(626) 698-8580,welldonefarmspart2llc@gmail.com,N/A
DOBA FARMS LLC,DOBA FARMS LLC,Processor,PAAA-313G-EF49,2023-10-06,Hughes,ATWOOD,,74827,(626) 698-8580,dobafarmsllc@gmail.com,N/A
Birch Marketing LLC,Birch Marketing LLC,Processor,PAAA-QRBC-871U,2023-10-06,Logan,Edmond,,73034,(512) 422-6546,lukasgilkey@gmail.com,N/A
PrimWood LLC,PrimWood LLC,Processor,PAAA-JD3O-118D,2023-10-07,Logan,Edmond,,73034,(405) 317-6528,elaineswoodward@gmail.com,N/A
GECCO GROUP LLC,GECCO GROUP,Processor,PAAA-7B68-L9YC,2023-10-07,Grady,CHICKASHA,2099 COUNTY ST 2840,73018,(347) 606-8152,geccogroupllc@yahoo.com,09:00AM-05:00PM
"Exclusive Trees, LLC","Exclusive Trees, LLC",Processor,PAAA-PZKE-WXRO,2023-10-07,McIntosh,Checotah,420651 E 1080 Rd,74426,(817) 881-5977,exclusivetrees@protonmail.com,9am-6pm
"Rising Sun Meds, LLC","Rising Sun Meds, LLC",Processor,PAAA-QKXM-T16R,2023-10-07,Kay,Blackwell,114 E Oklahoma,74631-2239,(316) 734-3697,risingsunmeds@gmail.com,M-F 8-5
"The Oklahoma Cannabis Factory, LLC","The Oklahoma Cannabis Factory, LLC",Processor,PAAA-9GWO-7HNJ,2023-10-10,Rogers,CLAREMORE,14701 E 450 RD,74017,(918) 510-1149,theoklahomacannabisfactory@gmail.com,N/A
"Everglade Extracts, LLC",Everglade Extracts,Processor,PAAA-JRP4-KX3R,2023-10-10,Garvin,Stratford,,74872,(580) 447-7824,bingwenlin1986@gmail.com,8am-4pm
"Emerald Consulting, LLC","Emerald Consulting, LLC",Processor,PAAA-E6RR-4W22,2023-10-11,Caddo,Hinton,,73047,(405) 824-3600,matthungerford12@gmail.com,N/A
Mother Nature Botanicals INC,Mother Nature Botanicals INC,Processor,PAAA-HTUE-DH41,2023-10-11,Carter,Wilson,6348 Oklahoma 76,73463,(972) 371-9364,mnbotanicals@gmail.com,N/A
NEZ PROCESSING LLC,NEZ PROCESSING LLC,Processor,PAAA-JAA1-OWM2,2023-10-11,Noble,PERRY,,73077,1 (405) 880-7245,greengochuck@yahoo.com,7AM -9 PM
WELLDONE FARMS LLC,WELLDONE FARMS LLC,Processor,PAAA-ITNA-Q1HO,2023-10-11,Lincoln,CHANDLER,,74834,(626) 715-6428,welldonefarmsllc@gmail.com,N/A
"Knox Apothecary, LLC","Knox Apothecary, LLC",Processor,PAAA-NQC4-PP8D,2023-10-12,Lincoln,Carney,401 Hamner Park Rd,74832,1 (405) 612-3121,knoxapothecary@yahoo.com,9-5
Emerald Mine LLC,Emerald Mine LLC,Processor,PAAA-IOE0-4SPZ,2023-10-12,Oklahoma,Tulsa,,74112,(918) 625-3155,tobin@tciok.com,N/A
Oklahomegrown,Oklahomegrown,Processor,PAAA-Y8P8-JGGR,2023-10-13,Ellis,Shattuck,,73858,(417) 343-4450,chetburgtorf@yahoo.com,10:00 am - 5:00 pm
"Terp House Processing, LLC","Terp House Processing, LLC",Processor,PAAA-P2RA-MVSU,2023-10-13,Nowata,Nowata,,74048,(530) 635-5329,terphouseok@gmail.com,N/A
Alien House Technologies LLC,Alien House Technologies LLC,Processor,PAAA-SBJP-WLLK,2023-10-14,Pawnee,CLEVELAND,215 N Eagle Bluff,74020-5083,(405) 653-5194,alienhousewtf@outlook.com,24 Hours
BOSS PREROLL SERVICES LLC,BOSS PREROLL SERVICES LLC,Processor,PAAA-C9LP-6I5R,2023-10-14,Creek,Tulsa,7272 West 81st Street South,74131,(918) 899-8989,bossprerolls@gmail.com,11am - 7pm
Dreamland Ranch LLC,Dreamland Ranch LLC,Processor,PAAA-88Q9-SIKB,2023-10-14,Sequoyah,Vian,449055 East 1050 Road,74962,(479) 883-2052,drmlndrnch@gmail.com,8am - 5pm
MAN ON THE MOON LLC,MAN ON THE MOON LLC,Processor,PAAA-1ZGF-1008,2023-10-17,Grady,ALEX,,73002,(405) 200-5045,mhowardsalesokc@gmail.com,N/A
DOH Premier Products LLC,DOH Premier Products LLC,Processor,PAAA-CAVY-PDUL,2023-10-17,Cleveland,Norman,,73069,(424) 558-7388,bigmell1017@gmail.com,9:00am to 5:00pm
EXTREME EXTRACTS LLC,EXTREME EXTRACTS LLC,Processor,PAAA-FP8N-ECPT,2023-10-17,Johnston,Tishomingo,,73460,(817) 846-4686,brandon@extreme-extracts.com,N/A
Woody Creek Processing LLC,Woody Creek Processing,Processor,PAAA-7HRQ-ZMKF,2023-10-18,Garvin,Elmore City,,73433,(918) 960-1993,woodycreekfarmllc@protonmail.com,10am-5pm
STARLABS CANNABIS CO INC,STARLABS CANNABIS CO,Processor,PAAA-KW4L-YUAC,2023-10-18,Lincoln,WELLSTON,,74881,(929) 321-2000,frostkingsllc@yahoo.com,09:00AM - 05:00PM
GREEN SOURCE GROWERS LLC,GREEN SOURCE GROWERS LLC,Processor,PAAA-TX3H-8XZ7,2023-10-18,Grady,ALEX,,73002,(714) 415-9522,franchisefarmsokc@gmail.com,N/A
An Apothecary Processing LLC,An Apothecary Processing LLC,Processor,PAAA-LTWX-3HKY,2023-10-18,McClain,purcell,2030 S. Green ave,73080,(405) 885-4844,anapothecaryllc@gmail.com,11am-2pm
TK Ma'Pi Heleswv Processor LLC,TK Ma'Pi Heleswv Processor LLC,Processor,PAAA-9HBL-PSF2,2023-10-19,Muskogee,Muskogee,,74403,(918) 915-1585,cheyanna2000@hotmail.com,N/A
"M & F PROCESSING, LLC","M & F PROCESSING, LLC",Processor,PAAA-5DCI-DRM9,2023-10-19,Grady,Blanchard,,73010,(312) 927-0818,blanchedming@gmail.com,N/A
STACC Industries LLC,STACC Industries LLC,Processor,PAAA-USXW-0K3F,2023-10-19,Logan,Edmond,,73034,(405) 414-0491,huy.vf456@gmail.com,N/A
"MIDNIGHT MUNCHIES, LLC","MIDNIGHT MUNCHIES, LLC",Processor,PAAA-WE8D-JP9U,2023-10-27,Custer,Clinton,22012 E 1033 RD,73601,(580) 309-3686,midnightmunchies75@gmail.com,N/A
OKYELLOW HOLDINGS LLC,OKYELLOW HOLDINGS LLC,Processor,PAAA-TWDL-LWWD,2023-10-28,Okmulgee,OKMULGEE,,74447,(918) 814-9036,whitney@oklahomacannabis.org,9-5
OC Holdings LLC,OC Holdings LLC,Processor,PAAA-I414-YO7G,2023-10-28,Cleveland,LEXINGTON,,73160,(469) 441-4761,ocholdingsokc@gmail.com,Call for Appointment
BIG TRAP VENTURES LLC,BIG TRAP VENTURES LLC,Processor,PAAA-XHA2-3EGW,2023-11-01,Garvin,MAYSVILLE OKLAHOMA,,73057,(405) 414-1003,dlow@dakotalow.com,10-4
"Rooted Zen Processing, LLC","Rooted Zen Processing, LLC",Processor,PAAA-YIIX-DONI,2023-11-01,Oklahoma,Oklahoma City,501 East Hefner Road,73114,(405) 537-1433,rootedzendispensary@gmail.com,N/A
GreenGo House,GreenGo House,Processor,PAAA-0SNN-K7JZ,2023-11-01,Beckham,Sayre,19230 S Frontage Rd,73662,(806) 463-8450,greengogrows@gmail.com,4pm-10pm
"Byrn Brands OK, LLC","Byrn Brands OK, LLC",Processor,PAAA-K8MN-NKJM,2023-11-03,Oklahoma,Oklahoma City,,73116,(405) 456-9041,paul@byrnbrands.com,Mon-Fri 9am-5pm
"Cali Extracts, LLC","Cali Extracts, LLC",Processor,PAAA-CT71-PYU4,2023-11-04,Oklahoma,Oklahoma,1 SE 59th Street suite C,73129,(323) 384-2435,luiscm2525@yahoo.com,11am to 6pm
Presidential Sweets LLC,Presidential Sweets LLC,Processor,PAAA-QXOD-H89F,2023-11-07,Marshall,Madill,,73446-8573,(580) 263-4790,weedhogs@gmail.com,N/A
"Trifecta Farms, LLC","Trifecta Farms, LLC",Processor,PAAA-1D0V-E5E7,2023-11-07,Cleveland,Norman,,73071,(405) 223-1078,vincent1107@aol.com,9AM TO 5PM
"Whitner, LLC",Love Buds,Processor,PAAA-C5ZE-HKEW,2023-11-07,Love,Marietta,4874 Chase Way,73448,(580) 276-0360,jeff@totalrxservices.com,N/A
WALKING ON THE MOON LLC,WALKING ON THE MOON LLC,Processor,PAAA-EG0V-O638,2023-11-07,Grady,ALEX,,73002,(405) 200-5045,mhowardsalesokc@gmail.com,N/A
"H5 Harvest Processing, LLC","H5 Harvest Processing, LLC",Processor,PAAA-LS9D-ZAPC,2023-11-07,Creek,Bristow,,74010,(918) 671-7371,michelle@h5harvest.com,N/A
