Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
"SubRosa Farms, LLC","SubRosa Farms, LLC",Grower,GAAA-60QR-8Z3P,2023-08-10,Logan,Coyle,,73027,(925) 457-6236,scottwhitfield1977@gmail.com,N/A
We Canna Solutions LLC,We Canna Solutions LLC,Grower,GAAA-JIT1-K4QB,2023-08-10,Choctaw,Hugo,474 N 4250 Rd,74743,(760) 780-8060,wecannasolutions@gmail.com,8Am to 5 Pm
CLT FAIRLAND LLC,CLT FALIRLAND LLC,Grower,GAAA-NW3D-TSIB,2023-08-10,Ottawa,FAIRLAND,,74343,(215) 971-4697,cltfairlandllc@gmail.com,9:00AM----5:00PM
PURE ORGANIC GROW LLC,PURE ORGANIC GROW LLC,Grower,GAAA-N72R-DMU9,2023-08-11,Creek,BRISTOW,31747 S HIGHWAY 48,74010,(917) 515-5475,pureorganicgrowllc@gmail.com,9-5
Green Elixer LLC,Green Elixer,Grower,GAAA-T0MQ-YGLE,2023-08-11,Garvin,Foster,,73434,(405) 541-6248,greenelixerllc@yandex.com,10am-5pm
28783 HWY 76 LLC,28783 HWY 76 LLC,Grower,GAAA-O6RJ-CUBY,2023-08-11,McClain,BLANCHARD,,73010,(929) 426-2329,23783hwy76llc@gmail.com,N/A
4420 Pharms LLC,4420 Pharms LLC,Grower,GAAA-ARSZ-JDYP,2023-08-11,Stephens,Foster,,73434,(580) 399-6838,josh.vanhorn@ymail.com,9:00am to 5:00pm
TNT Premium Products LLC,TNT Premium Products LLC,Grower,GAAA-9964-27CI,2023-08-11,Logan,Guthrie,,73044,(405) 938-7299,tddseehausen@aol.com,9:00am to 5:00pm
"LM Agricultural, LLC","LM Agricultural, LLC",Grower,GAAA-17RL-AVCR,2023-08-11,Pottawatomie,Wanette,,74878,(863) 266-2617,ibeautifulgirl@mail.com,N/A
O&H L.L.C.,O&H L.L.C.,Grower,GAAA-ZN7Z-VO15,2023-08-11,Custer,CLINTON,,73601,(572) 208-6045,ohmokc6@gmail.com,N/A
Kaizen Farm's Oklahoma LLC,Kaizen Farm's Oklahoma LLC,Grower,GAAA-167Q-N53N,2023-08-11,Canadian,Geary,,73040,(630) 669-1997,kaizen.oklahoma@gmail.com,9-5pm
"Nice Try, LLC","Nice Try, LLC",Grower,GAAA-PW8D-CDRW,2023-08-12,Cleveland,Newella,,74837,(561) 723-5051,nicetryok22@gmail.com,N/A
High Pegasus LLC,High Pegasus LLC,Grower,GAAA-KZT7-SQY4,2023-08-12,Creek,Oilton,,74052,(757) 897-8883,rcrc0712@gmail.com,10AM -5PM
Snead Farm LLC,Snead Farm LLC,Grower,GAAA-VQKM-TS8V,2023-08-12,Creek,Depew,42933 OK-66,74028,(405) 336-4962,seedlinggreen.ok@yahoo.com,M-F 10:00AM-6:00PM
ZCY BRANCE LLC,ZCY BRANCE LLC,Grower,GAAA-WLIW-IGGG,2023-08-12,Okfuskee,Okemah,,74859,(504) 315-9656,c4058381168@gmail.com,N/A
NBJF INC,NBJF,Grower,GAAA-CZOX-T8O4,2023-08-15,Carter,ARDMORE,4738 RED CEDAR RD,73401,(405) 355-3431,luyangjin75@gmail.com,09:00am - 05:00pm
Canna Jungle LLC,Canna Jungle LLC,Grower,GAAA-OFCA-WPJO,2023-08-15,Pawnee,Jennings,,74038,(559) 936-7080,okcfarms2022@outlook.com,N/A
BENSON KUSH LLC,BENSON KUSH LLC,Grower,GAAA-15IV-YR3T,2023-08-15,Pottawatomie,Prague,,74864,(405) 766-1077,byl12301973@gmail.com,N/A
GREEN FLOWER HEALING LLC,GREEN FLOWER HEALING LLC,Grower,GAAA-3OHL-2O4S,2023-08-15,Cherokee,HULBERT,14143 E 668 RD,74441,(918) 908-3848,greenflowerhealingllc@gmail.com,9-5
B V Nature Green LLC,B V Nature Green LLC,Grower,GAAA-NDE5-EXCB,2023-08-15,Lincoln,Meeker,,74855,(405) 735-3800,matt@stacylegalgroup.com,N/A
MANGO FARM INC,MANGO FARM,Grower,GAAA-NQAA-WG9T,2023-08-15,Creek,KELLYVILLE,,74039,(539) 204-8164,mangofarminc@gmail.com,09:00AM - 05:00PM
DHL Green,DHL Green,Grower,GAAA-JABL-8L40,2023-08-15,Adair,Stilwell,80852 S 4723 Rd,74960,(954) 226-6469,hle7040@gmail.com,N/A
CK Farms Inc.,CK Farms Inc.,Grower,GAAA-42JC-PDIB,2023-08-15,Pottawatomie,Wanette,,74878,(719) 717-2459,ckfarmsok@gmail.com,Monday - Friday 9-5 or as needed for grow operations
HYATT GREEN INC,HYATT GREEN,Grower,GAAA-R9AT-JWH0,2023-08-15,Creek,MANNFORD,36420 W 61ST ST S,74044,(646) 575-0779,hyattgreeninc@yahoo.com,09:00AM - 05:00PM
Hydro Pharmz LLC,Hydro Pharmz LLC,Grower,GAAA-18YZ-IDKF,2023-08-15,Garvin,Wynnewood,,73098,(903) 508-0278,hydropharmz@gmail.com,N/A
KIA SUSAN XIONG HER,TK GREEN FARM,Grower,GAAA-7OTT-OT5F,2023-08-15,Ottawa,WYANDOTTE,64101 E 170 RD,74370,(414) 305-6130,tkgreenfarm@gmail.com,N/A
"Jelly Labs, LLC","Jelly Labs, LLC",Grower,GAAA-135U-ZVYE,2023-08-16,Oklahoma,Edmond,"1408 S Fretz, #2",73003,(405) 237-8945,info@jellylabs.co,8am-8pm
DRUMMOND FARM INC,DRUMMOND FARM,Grower,GAAA-8HER-H0XT,2023-08-16,Pittsburg,MCALESTER,324 DAISY RD,74501,(718) 603-1650,drummondfarminc@yahoo.com,09:00AM-05:00PM
Verde Mota Growers LLC,Verde Mota Growers LLC,Grower,GAAA-DCI5-QO5H,2023-08-16,Okmulgee,Okmulgee,,74447,(201) 707-8705,rajsach903@gmail.com,M-F 9-5 or as needed for company operations
Amazing Grower LLC,Amazing Grower LLC,Grower,GAAA-9776-7U4P,2023-08-16,Okfuskee,Weleetka,,74880,(201) 707-8705,rajsach903@gmail.com,M-F 9-5 or as needed for company operations
"GREEN VALLEY DREAM, LLC","GREEN VALLEY DREAM, LLC",Grower,GAAA-LPDS-MU1J,2023-08-16,Coal,COALGATE,,74538,(918) 226-1402,greenvalleydream22@gmail.com,M-F 9-5 or as needed for grow operations
CESAR SANCHEZ - SOLE PROPRIETOR,CESAR SANCHEZ - SOLE PROPRIETOR,Grower,GAAA-XKX6-8ATZ,2023-08-16,Muskogee,MUSKOGEE,,74401,(918) 616-6234,naturalmed918@outlook.com,M-F 9-5 or as needed for grow operations
Family Creek Farm LLC,Family Creek Farm,Grower,GAAA-3AEP-82CT,2023-08-16,Pontotoc,Stonewall,22199 County Road 1630,74871,(580) 613-6313,gqfarm313@gmail.com,10am-5pm
Distinguished Farms LLC,Distinguished Farms LLC,Grower,GAAA-IQTQ-XAR3,2023-08-17,Lincoln,Carney,,74832,(405) 738-3196,growersessentials@gmail.com,N/A
Green Emerald Ranch Inc,Green Emerald Ranch,Grower,GAAA-BFDW-NTS3,2023-08-17,Cleveland,noble,,73068,(863) 267-2313,greenesmerald22@gmail.com,9am-5pm
"Tina Pharm, LLC","Tina Pharm, LLC",Grower,GAAA-5H0M-119P,2023-08-17,Okfuskee,Weleetka,,74880,(916) 710-1269,tinapharm.llc@gmail.com,9-5pm
"Four Family Grow, LLC","Four Family Grow, LLC",Grower,GAAA-LGUY-TOCS,2023-08-17,Craig,Vinita,,74301,(651) 274-7081,fourfamily.ok@gmail.com,9-5pm
HEDGE FARM LLC,HEDGE FARM LLC,Grower,GAAA-J7VN-J9KC,2023-08-17,Okmulgee,HENRYETTA,,74437,(917) 275-3677,mingchen861@gmail.com,N/A
"GOLDEN GARDEN 888, LLC","GOLDEN GARDEN 888, LLC",Grower,GAAA-B8QL-8XX7,2023-08-17,Cleveland,LEXINGTON,,73051,(918) 223-7512,goldengarden888llc@gmail.com,N/A
Okie Gardens Powered By S&M LLC,Okie Gardens Powered By S&M LLC,Grower,GAAA-WZWH-H35R,2023-08-17,Marshall,Madill,,73446,(940) 580-8343,okiegardens420@gmail.com,10 a.m. to 5 p.m. Mon.-Fri.
Dreamland Ranch LLC,Dreamland Ranch LLC,Grower,GAAA-EY12-88ZI,2023-08-17,Sequoyah,Vian,449055 East 1050 Road,74962,(479) 883-2052,drmlndrnch@gmail.com,8am - 5pm
Ether Genetics LLC,Ether Genetics LLC,Grower,GAAA-W448-D8KY,2023-08-17,Pontotoc,Ada,,74820,(405) 367-8148,r.wells@ethergenetics.com,N/A
"AAA Grade Farms, LLC","AAA Grade Farms, LLC",Grower,GAAA-MLSG-BITF,2023-08-17,Marshall,Madill,,73446,(972) 740-2970,alphafarm.ok@gmail.com,9-5pm
"Skywalker Pharm, LLC",Skywalker Pharm,Grower,GAAA-UNR7-BKWN,2023-08-17,Canadian,Piedmont,,73078,(405) 779-9979,skywalkerpharm@outlook.com,9am-4pm M-F
"Black Hat Farms, LLC","Black Hat Farms, LLC",Grower,GAAA-T9SL-5LK0,2023-08-17,Delaware,Afton,,74120,(720) 600-8491,jack@blackhatfarms.com,12A
"Triple Affect Cultivators, LLC","Triple Affect Cultivators, LLC",Grower,GAAA-1DW4-RKIJ,2023-08-18,Washington,Copan,,74022,(918) 972-9374,info@tripleaffect.com,N/A
"EVAN DIAMOND GARDEN, LLC","EVAN DIAMOND GARDEN, LLC",Grower,GAAA-U4FB-HZWJ,2023-08-18,Cleveland,LEXINGTON,,73051,(470) 429-1955,evandiamondgarden420@gmail.com,N/A
Golden Trends LLC,Golden Trends,Grower,GAAA-I9MH-JZ26,2023-08-18,Cleveland,Norman,,73069,(405) 310-1229,management@goldentrends.com,8-5 M-F
Transcan LLC,Transcan LLC,Grower,GAAA-S0D4-4WRL,2023-08-18,Payne,Cushing,,74023,(720) 431-8499,matt@stacylegalgroup.com,N/A
Growcan Group LLC,Growcan Group LLC,Grower,GAAA-R85Y-ONS3,2023-08-18,Garfield,Enid,,73703,(786) 641-7157,javiercintra@yahoo.com,N/A
PIXIE FARM INC,PIXIE FARM,Grower,GAAA-2ATU-4JGQ,2023-08-18,Cleveland,NEWALLA,15609 CAROLYN DR,74857,(405) 467-0563,pixiefarminc@gmail.com,09:00am-05:00pm M-F
Veganic Plant LLC,Veganic Plant LLC,Grower,GAAA-P5WS-KYUV,2023-08-18,Cleveland,Norman,,73026,(405) 519-1488,veganicplant@gmail.com,N/A
Cannaplex LLC,Cannaplex LLC,Grower,GAAA-87SR-3AIL,2023-08-19,Delaware,Afton,,74331,(405) 778-0231,cannaplexok@gmail.com,8-5
"Waterfront Holdings, Inc.","Waterfront Holdings, Inc.",Grower,GAAA-KLW9-E6RM,2023-08-19,Logan,Guthrie,,73044,(650) 303-4324,kaden.keahi@gmail.com,N/A
"LML Grow, LLC","LML Grow, LLC",Grower,GAAA-GGAB-OUUM,2023-08-19,Tulsa,Tulsa,3303 Charles Page Blvd,74127,(716) 776-9999,lmlgrow.ok@gmail.com,9-5pm
SUPREME GROW LLC,SUPREME GROW LLC,Grower,GAAA-O73W-5VET,2023-08-19,Grady,ALEX,2291 COUNTY ROAD 1440,73002,(646) 226-3999,supremegrowllc@gmail.com,N/A
"THC Growth, LLC","THC Growth, LLC",Grower,GAAA-OCIC-MP4K,2023-08-19,Tulsa,Tulsa,,74127,(716) 986-5555,thcgrowth.ok@gmail.com,9-5pm
Delta 9 Genetics LLC,Delta 9 Genetics LLC,Grower,GAAA-K7JV-L3VU,2023-08-19,Oklahoma,Arcadia,,73007,(916) 616-5127,ngo.devan@yahoo.com,N/A
La Masia LLC,La Masia,Grower,GAAA-C158-B91P,2023-08-19,Oklahoma,Oklahoma City,,73054,(405) 657-9879,lamasiaokc@gmail.com,9-5pm
Skyshine LLC,Skyshine,Grower,GAAA-F0A1-6VU4,2023-08-19,Nowata,Nowata,,74048,(918) 919-1277,skyshine3847@gmail.com,N/A
TMK Buds LLC,TMK Buds LLC,Grower,GAAA-410D-ECV8,2023-08-19,Cleveland,Norman,17754 Uncle Bill Lane,73026,(405) 726-1199,tmkbudsllc@gmail.com,8am-5pm
Sunny Village LLC,Sunny Village LLC,Grower,GAAA-3JH2-X1PI,2023-08-19,Hughes,Stuart,,74570,(651) 230-0241,skinnyang123@gmail.com,
"NATURAL NINE FARMS, LLC","NATURAL NINE FARMS, LLC",Grower,GAAA-2ZV8-NDC9,2023-08-22,Logan,GUTHRIE,1592 S. PORTLAND AVE,73044,(405) 234-6690,natural9ok@gmail.com,8AM-5PM
ENDLESS GROW LLC,ENDLESS GROW LLC,Grower,GAAA-5DJZ-TCTZ,2023-08-22,Creek,Tulsa,,74131,(918) 786-0200,travis@naturallyendless.com,8-5
"Doctor's Choice, LLC","Doctor's Choice, LLC",Grower,GAAA-IJHF-8B2O,2023-08-22,Oklahoma,Oklahoma City,4515 Nw 10th St,73127,(239) 641-0083,doctorschoiceokc@hotmail.com,10am-5pm
Organic Buds LLC,Organic Buds,Grower,GAAA-YJC7-WNYV,2023-08-22,Okmulgee,Okmulgee,,74447,(917) 572-1834,organicbudsllc@protonmail.com,10am-5pm
Duncan Ranch Grow LLC,Duncan Ranch Grow LLC,Grower,GAAA-BXXX-9B2B,2023-08-22,Stephens,Duncan,,73533,(405) 438-7086,duncanmedicalfarmllc@gmail.com,10AM -5PM
Northern Wat Grower LLC,Northern Wat Grower LLC,Grower,GAAA-YNO6-BU4H,2023-08-22,Payne,Stillwater,,74075,(201) 744-1721,watmanagementllc@gmail.com,10AM -5PM
Cyril Medical Grower LLC,Cyril Medical Grower LLC,Grower,GAAA-L16D-4SOM,2023-08-22,Caddo,CYRIL,,73029,(917) 969-2800,chowfsang@gmail.com,10AM -5PM
BLACKWELL GROWER LLC,BLACKWELL GROWER,Grower,GAAA-RQEB-K2LL,2023-08-22,Kay,BLACKWELL,,74631,(630) 881-6581,cygrowerllc@gmail.com,N/A
My Granddaddy Cultivation Inc,My Granddaddy Cultivation Inc,Grower,GAAA-ZIYX-NB3D,2023-08-22,Garvin,elmore city,,73433,(405) 633-0039,csiservicesokc@gmail.com,10a-5p
Old Soul Grow LLC,Old Soul Grow,Grower,GAAA-NI40-9JVP,2023-08-22,Rogers,Claremore,,74017,(918) 693-0921,dmerydith@gmail.com,8am -5pm
YY Green LLC,YY Green LLC,Grower,GAAA-OM2F-LA7K,2023-08-22,Caddo,Cyril,,73029,(408) 646-0444,yygreenllc@gmail.com,N/A
"C3E Management, LLC",Gold Rush Premium Extracts,Grower,GAAA-K7EA-8C0V,2023-08-22,Creek,Tulsa,,74131,(918) 853-4482,erich.schadle@altitude-brands.com,N/A
ZXF BNEZ LLC,ZXF BNEZ LLC,Grower,GAAA-KH9B-5SKG,2023-08-22,Stephens,Foster,,73434,(215) 519-0610,zxfbenz20@gmail.com,N/A
LONGEVITY FARM INC,LONGEVITY FARM,Grower,GAAA-C6IO-HQM2,2023-08-22,Okmulgee,OKMULGEE,5901 N 290 RD,74447,(917) 660-0043,longevityfarminc@gmail.com,09:00am-05:00pm
MINUTE FARM INC,MINUTE FARM,Grower,GAAA-JQ7I-OYEV,2023-08-23,Grady,NINNEKAH,1572 COUNTY ROAD 1490,73067,(415) 823-9122,minutefarminc@yahoo.com,09:00AM - 05:00PM
"Ly Pharm, LLC","Ly Pharm, LLC",Grower,GAAA-YKM6-4HXL,2023-08-23,Okfuskee,Weleetka,,74880,(781) 808-6850,lypharm.llc@gmail.com,9-5pm
BUTTERFLY FARM INC,BUTTERFLY FARM,Grower,GAAA-1JDN-ZRIU,2023-08-23,Comanche,FLETCHER,17291 NE MEERS PORTER HILL RD,73541,(580) 695-4561,butterflyfarminc@yahoo.com,09:00AM-05:00PM
Silverback Exotics OKC LLC,Silverback Exotics OKC LLC,Grower,GAAA-MRYT-48A6,2023-08-23,Adair,Stilwell,80755 S 4717 Rd,74960,(786) 647-9565,alexanoya93@icloud.com,N/A
canna green llc,canna green llc,Grower,GAAA-RPIE-ACVT,2023-08-23,Carter,ardmore,420 highway e 142,73401,(580) 221-0370,singhshell@sbcglobal.net,9:00 am- 5:00 pm
ROBERTA GREEN INC,ROBERTA GREEN,Grower,GAAA-KIHK-TVMW,2023-08-23,Payne,RIPLEY,6127 S BETHEL RD,74062,(646) 525-9745,robertagreeninc@yahoo.com,09AM-05PM
"BELLA LUNA RANCH, LLC","BELLA LUNA RANCH, LLC",Grower,GAAA-P1SM-ABZ9,2023-08-23,Grady,ALEX,,73002,(337) 544-0638,tcssusa@gmail.com,N/A
Produce Green LLC,Produce Green LLC,Grower,GAAA-2KK8-VNKZ,2023-08-23,Pawnee,Jennings,56220 S 36000th Road,74038,(405) 336-4962,producegreen.ok@yahoo.com,N/A
NexGen Genetics LLC,NexGen Genetics LLC,Grower,GAAA-59A1-8E3P,2023-08-23,McClain,Purcell,,73080,(405) 822-2257,mikkif19@yahoo.com,12PM-4PM
SCOOBY'S FARM INC.,SCOOBY'S FARM INC.,Grower,GAAA-DZ6F-Z6ZL,2023-08-24,Carter,Ardmore,889 Rustic Road,73401,(817) 617-9293,doherty_darren@yahoo.com,N/A
OMEGA GARDEN LLC,OMEGA GARDEN LLC,Grower,GAAA-O2QB-GS0Q,2023-08-24,Okfuskee,Weleetka,390132 HIGHWAY 84,74880,(405) 450-2088,c4058381168@gmail.com,N/A
"Victory Home Grown Products, LLC","Victory Home Grown Products, LLC",Grower,GAAA-RITG-REF1,2023-08-24,Muskogee,Muskogee,,74401,(918) 803-7008,vhurnyasa979@gmail.com,N/A
"DCJVG, LLC","DCJVG, LLC",Grower,GAAA-5ANT-XSYJ,2023-08-24,McCurtain,Broken Bow,,74728,(817) 729-8641,dcoxnewrepublic@gmail.com,
CB Hills Farm LLC,CB Hills Farm,Grower,GAAA-DR3B-XPPL,2023-08-24,Haskell,Stigler,,74462,1 (713) 540-4193,cbhillsfarm@gmail.com,8:00am-5:00pm
"Refinery Processing, LLC","Refinery Processing, LLC",Grower,GAAA-WLKB-T46K,2023-08-24,Mayes,Pryor,,74361,(936) 355-9752,therefineryprocessing@gmail.com,M-F 9-5 or as needed for company operations
Zenith Farm 88 LLC,Zenith Farm 88 LLC,Grower,GAAA-JI17-WTCL,2023-08-24,Garvin,LINDSAY,11056 E COUNTY ROAD 1540,73052,(516) 402-1881,zzshily@hotmail.com,N/A
PAOLI GODIVA LLC,PAOLI GODIVA LLC,Grower,GAAA-XL17-NYDO,2023-08-24,Garvin,Paoli,,73074,(626) 716-3338,c4058381168@gmail.com,N/A
green farm of billings inc,green farm of billings inc,Grower,GAAA-6I9I-IHG0,2023-08-24,Noble,Billings,1301 cr 70,74653,(918) 413-0882,matthewvongnarath@yahoo.com,N/A
"GOLDEN DRAGON GARDENS, LLC","GOLDEN DRAGON GARDENS, LLC",Grower,GAAA-4T1K-HIFE,2023-08-24,Seminole,KONAWA,,74849,(916) 606-5693,goldendragongardensllc@gmail.com,N/A
Trophy Pharm LLC,Trophy Pharm LLC,Grower,GAAA-S20S-5R86,2023-08-24,Beckham,Elk City,19967 E 1070 Road,73644,(580) 678-5047,zenpharm8@gmail.com,M-F 10:00AM-6:00PM
CAMBURY FARM LLC,CAMBURY FARM LLC,Grower,GAAA-WAT9-F23S,2023-08-24,Caddo,Carnegie,,73015,(626) 831-5908,camburyfirm2022@gmail.com,
Purecanna Bliss Farms LLC,Purecanna Bliss Farms LLC,Grower,GAAA-X78P-0YJS,2023-08-24,Cotton,Devol,,73531,(806) 283-4673,purecannablissfarms@gmail.com,9-3
Hub City Collection LLC,Hub City Collection,Grower,GAAA-HXH2-V4JA,2023-08-24,Choctaw,Fort Towson,,74735,(562) 412-9777,dbeverly@hubcityenterprises.net,8am -5pm
"Silver Canna, LLC","Silver Canna, LLC",Grower,GAAA-GI3D-K62M,2023-08-24,Washington,Collinsville,,74021,(530) 712-7130,silver.cannallc@gmail.com,9-5pm
Splendor Green LLC,Splendor Green,Grower,GAAA-GFJ3-03RF,2023-08-25,Creek,Kellyville,,74039,(405) 339-4779,splendorgreenllc@protonmail.com,10am-5pm
"Porter Greens, LLC","Porter Greens, LLC",Grower,GAAA-AFZQ-EN0B,2023-08-25,Wagoner,Porter,45558 E. 211th Str. S.,74454,9136382353,portergreens@yahoo.com,0800 to 2000
4T VTTN LLC,4T VTTN LLC,Grower,GAAA-KHCE-UMK9,2023-08-25,Tulsa,Bixby,,74008,(918) 510-3989,4tvttnllc@gmail.com,9am-5pm
Hub City OKC LLC,Hub City OKC,Grower,GAAA-8KLY-DX2G,2023-08-25,Choctaw,Fort Towson,,74735,(951) 445-3193,toriey76@gmail.com,8am -5pm
Felicity Grassland LLC,Felicity Grassland LLC,Grower,GAAA-AJWY-LY3J,2023-08-25,Pawnee,CLEVELAND,369505 E 5450 RD,74020,(918) 729-2475,felicitygrassland@outlook.com,N/A
NPK LLC,NPK,Grower,GAAA-6J5J-B4K2,2023-08-25,Creek,Jennings,,74038,(720) 217-8666,npkcultivate@gmail.com,N/A
"Health Hemp, LLC","Health Hemp, LLC",Grower,GAAA-CLM6-HF8D,2023-08-25,Muskogee,Porum,,74455,(209) 275-2511,healthhemp.ok@gmail.com,9-5pm
Hazy Hillbilly Et Al Inc,Hazy Hillbilly,Grower,GAAA-T0FE-XNQY,2023-08-25,Carter,Healdton,,73438,(817) 913-5384,james@hazyhillbilly.com,9-5
Ocean Grown Genetics LLC,Ocean Grown Genetics LLC,Grower,GAAA-YDKB-5HN2,2023-08-26,Cleveland,Moore,510 tower cir,73160,(405) 723-2133,summer@oggeneticsseeds.com,9am-5pm
Chan Evergreen LLC,Chan Evergreen LLC,Grower,GAAA-MQ14-0A97,2023-08-26,Garvin,LINDSAY,,73052,(626) 377-1828,chanevergreenllc@outlook.com,10AM -5PM
Ordi Nary G& LLC,Ordi Nary G& LLC,Grower,GAAA-C82Z-NDW7,2023-08-26,Oklahoma,Oklahoma City,,73105,(702) 883-1735,shinggan3004@gmail.com,N/A
DAPTK LLC,DAPTK LLC,Grower,GAAA-BSTK-G7P7,2023-08-26,Oklahoma,Oklahoma City,5708 North May Avenue,73112,(504) 220-6282,daptkllc@yahoo.com,8am - 5pm
ATM Ranch LLC,ATM Ranch LLC,Grower,GAAA-ZRPM-DQ01,2023-08-26,McClain,wayne,,73095,(405) 633-0039,legal@csiservicesok.com,10a-6p
"Modern Alchemy, LLC","Modern Alchemy, LLC",Grower,GAAA-ECNW-ZPAJ,2023-08-26,Atoka,Atoka,,74525,(580) 364-2732,dale.daniel8122@gmail.com,N/A
YANG EVERGREEN LLC,YANG EVERGREEN LLC,Grower,GAAA-A4I0-HO5H,2023-08-26,Pontotoc,Stratford,,74872,(580) 279-7752,yangevergreenllc@outlook.com,10AM -5PM
TENG HUI 888 LLC,TENG HUI 888 LLC,Grower,GAAA-YAWM-5ZNR,2023-08-26,Cherokee,Hulbert,,74441,(918) 931-8888,nx0718@gmail.com,N/A
Moon Ventures Limited Company,Moon Ventures Limited Company,Grower,GAAA-X37L-SAR8,2023-08-26,Washington,Collinsville,,74021,(918) 231-2709,okmoonventures@gmail.com,N/A
LL WELEETKA GREEN LLC,LL WELEETKA GREEN LLC,Grower,GAAA-N3QS-JXZC,2023-08-26,Custer,Custer City,,73639,(646) 552-9563,ll200646785@gmail.com,N/A
Hou Evergreen LLC,Hou Evergreen LLC,Grower,GAAA-9JFH-OI4Q,2023-08-26,Cotton,Devol,,73531,(940) 882-2150,houevergreenllc@outlook.com,10AM -5PM
The Royal Alchemist,The Royal Alchemist,Grower,GAAA-Z196-5ZP3,2023-08-29,McCurtain,Idabel,2609 Lynn Ln,74745,(580) 579-5025,carolynroyal197@gmail.com,9-5
Essential Buds LLC,Essential Buds LLC,Grower,GAAA-PWFN-GZZD,2023-08-29,Le Flore,Poteau,,74953,(918) 413-6426,orin.floyd.david@gmail.com,9-5
Pottawatomie Production LLC,Pottawatomie Production LLC,Grower,GAAA-4N4S-KWTX,2023-08-29,Pottawatomie,Wanette,,74878,(405) 314-5328,pottawatomieproductionllc@gmail.com,9:00am to 5:00pm
MGM INNOVATIONS LLC,MGM INNOVATIONS LLC,Grower,GAAA-D3FP-6CLO,2023-08-29,Caddo,Hinton,17081 County Road 1045,73047,(580) 302-4501,gpharmsoklahoma@gmail.com,9-5
Forestry Forest LLC,Forestry Forest LLC,Grower,GAAA-PFOM-S4PM,2023-08-29,Logan,Crescent,,73028,(646) 996-2273,forestryforestllc888@outlook.com,10AM -5PM
THE GROWERS COLLECTIVE LLC,THE GROWERS COLLECTIVE LLC,Grower,GAAA-D1K8-BTEJ,2023-08-29,Marshall,KINGSTON,400 W HWY 70,73439,(903) 815-1251,thegrowerscollective2022@gmail.com,8-5
Davis Garden Grower LLC,Davis Garden Grower LLC,Grower,GAAA-C5NV-3F56,2023-08-29,Carter,Ardmore,,73401,(646) 202-3549,gracegrowgarden@gmail.com,10AM -5PM
Ada Medical Grower LLC,Ada Medical Grower LLC,Grower,GAAA-A9B1-FHLJ,2023-08-29,Pontotoc,Ada,,74820,(580) 230-1260,randybelcher.ada@gmail.com,10AM -5PM
Yang Medical Grower LLC,Yang Medical Grower LLC,Grower,GAAA-E2L9-79H1,2023-08-29,Pontotoc,Stratford,,74872,(702) 552-1888,yangshuanok@gmail.com,10AM -5PM
888 CANNABIS GROW LLC,888 CANNABIS GROW LLC,Grower,GAAA-UYA4-AG74,2023-08-29,Lincoln,STROUD,,74855,(415) 730-7982,888cannabisgrow@gmail.com,N/A
"OTM & ITF, LLC","OTM & ITF, LLC",Grower,GAAA-VK10-4MQP,2023-08-29,Pottawatomie,TECUMSEH,,74873,(972) 855-7565,otm.itf420@gmail.com,N/A
Fuel Farms Perkins Grow LLC,Fuel Farms Perkins Grow LLC,Grower,GAAA-5QRP-347C,2023-08-30,Payne,Perkins,,74059,(518) 796-3202,fuel.farms.ok@gmail.com,N/A
"CCR 168, INC","CCR 168, INC",Grower,GAAA-4P40-KKJ4,2023-08-30,Seminole,WEWOKA,,74884,(303) 883-9213,ccr168inc@gmail.com,N/A
"Dream City Farm, LLC","Dream City Farm, LLC",Grower,GAAA-00WW-XT5Z,2023-08-30,Kay,Ponca City,,74604,(516) 666-7666,dreamcity.farm@gmail.com,9-5pm
Lindsay N Ranch LLC,Lindsay N Ranch LLC,Grower,GAAA-P625-AVFF,2023-08-30,Garvin,Lindsay,,73052,(405) 738-7293,shengjuan.llc@gmail.com,10AM -5PM
LONNI LLC,LONNI LLC,Grower,GAAA-HW6A-YLE4,2023-08-30,Hughes,HOLDENVILLE,,74848,(916) 606-5693,lonnillc420@gmail.com,N/A
BILLET-DOUX INC,BILLET-DOUX INC,Grower,GAAA-JRNS-Y6W2,2023-08-30,Seminole,SEMINOLE,,74868,(817) 564-1197,billetdouxinc420@gmail.com,N/A
Megalodon Pharm LLC,Megalodon Pharm LLC,Grower,GAAA-7JZ6-Y2W5,2023-08-30,Le Flore,Cameron,,74932,(918) 564-0340,jaredl.hetherington@gmail.com,9-5
Great Greenland LLC,Great Greenland LLC,Grower,GAAA-PYGC-RLW5,2023-08-31,Beckham,Sayre,,73662,(917) 353-3183,greatgreenlandllc@gmail.com,9:00-5:00
Da Bao LLC,Da Bao,Grower,GAAA-JHT9-QF74,2023-08-31,Garvin,Elmore City,,73433,(405) 412-9363,dabaollc@yandex.com,10am-9pm
US PRIME CONTRACTS LTD. CO.,US PRIME CONTRACTS LTD. CO.,Grower,GAAA-OENE-611K,2023-08-31,Tulsa,Bixby,,74008,(918) 863-3927,geo.wm.wiland@gmail.com,N/A
GREEN ELEMENT NURSERY LLC,GREEN ELEMENT NURSERY LLC,Grower,GAAA-OY29-NRA9,2023-08-31,Sequoyah,Gore,,74435,(916) 505-5592,greenelementnurseryllc@gmail.com,6pm - 12am
