Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
Green Diamond Dispensary LLC,Green Diamond Dispensary LLC,Dispensary,DAAA-O968-00QX,2023-05-05,Stephens,Duncan,,73533,(580) 693-0108,greendiamondkm@gmail.com,9am-9pm/Monday-Sunday
"YK21, LLC","YK21, LLC",Dispensary,DAAA-EKR9-MDNJ,2023-05-05,Marshall,KINGSTON,6342 HWY S. 377,73439,(972) 342-9974,yk21llc@gmail.com,N/A
The House Of Mother Earth LLC,The House Of Mother Earth LLC,Dispensary,DAAA-7QMV-HCY8,2023-05-05,Bryan,DURANT,"2073 W MOCKINGBIRD LN, SUITE A",74701,(757) 621-9007,ericbiggs07@gmail.com,N/A
rock creek healing llc,rock creek healing,Dispensary,DAAA-IVWH-KRQW,2023-05-10,Ellis,SHATTUCK,405 N MAIN ST,73858,(580) 938-0043,rockcreekhealing@hotmail.com,N/A
3rd Coast Alternative Solutions LLC,3rd Coast Alternative Solutions LLC,Dispensary,DAAA-ZCH3-3NVX,2023-05-10,Comanche,Lawton,329 Sw C Avenue,73501,(409) 433-3102,3rdcoastaltsolutions@gmail.com,9-9
"Grassroots Pharmers Market, LLC","Grassroots Pharmers Market, LLC",Dispensary,DAAA-7UXJ-8TO1,2023-05-11,Nowata,South Coffeyville,167 West CR1,74072,(620) 330-1659,grassrootspharmersmarket@grassrootspharmllc.com,N/A
CANNA IN A BOX INC.,CANNA IN A BOX INC.,Dispensary,DAAA-0O1O-LQMI,2023-05-11,Tulsa,Tulsa,7703 West 7 Street South,74127,(918) 629-9317,kenny@xtremepestmanagement.com,12A
MEDS R US,MEDS R US,Dispensary,DAAA-ADJU-ZM9I,2023-05-12,Delaware,GROVE,64107 E 290 RD,74344,(501) 658-7786,medsrusofgrove@gmail.com,N/A
Dazey's Cannabis Company LLC,DAZEY'S TOO,Dispensary,DAAA-L562-GIVI,2023-05-12,Pittsburg,MCALESTER,414 WEST CARL ALBERT PARKWAY,74501,(918) 470-1907,dazeyscannabisco@gmail.com,8:00 a.m. - 5:00 p.m. 7 days a week
"Native Harvest, LLC",Native Harvest LLC,Dispensary,DAAA-UJ7R-0EQN,2023-05-12,Oklahoma,EDMOND,,73034,(405) 234-6525,martyl@bigredsports.com,8:00 to 5:00
Big Cheef Dispensary LLC,Big Cheef Dispensary,Dispensary,DAAA-47UJ-JS70,2023-05-13,Oklahoma,EDMOND,2300 S Broadway,73013,(405) 537-6859,benitamarie06@yahoo.com,N/A
"Blue Sky Buds, LLC",Brixx,Dispensary,DAAA-0QQ9-FOKF,2023-05-13,Payne,Stillwater,135 South Main Street,74074,(817) 219-6000,josh@brixxcultivation.com,N/A
Toasted.420 LLC,Toasted.420 LLC,Dispensary,DAAA-H81R-1KNW,2023-05-17,Oklahoma,Warr Acres,5930 NW 39th Street,73122,(405) 200-6075,toasted.420.okc@gmail.com,9-5
MED DISPENSARY LLC,MED DISPENSARY LLC,Dispensary,DAAA-WIF9-P1J4,2023-05-19,Comanche,Lawton,1925 W Gore Blvd ste B,73501,(580) 699-5544,meddispensary1@gmail.com,7am - 10pm
KWABEMA LLC,KWABEMA LLC,Dispensary,DAAA-O03M-6G5Q,2023-05-19,Oklahoma,Norman,,73069,(818) 568-3330,baronjayenterprise@yahoo.com,8AM TO 5PM
BIG A BUDS 37 LLC,BIG A BUDS Dispensary #2,Dispensary,DAAA-HT95-HI05,2023-05-20,Grady,TUTTLE,2412 EAST HIGHWAY 37,73089,(405) 431-7677,barkerenterprises420@gmail.com,N/A
BIG A BUDS 104 LLC,BIG A BUDS DISPENSARY,Dispensary,DAAA-B9YE-ACSJ,2023-05-20,Cleveland,Oklahoma City,10401 South Pennsylvania Avenue,73159,(405) 431-7677,barkerenterprises420@gmail.com,N/A
The Drop Dispensary LLC,The Drop Dispensary LLC,Dispensary,DAAA-RPW0-UK47,2023-05-25,Pontotoc,Ada,213 w main st,74820,(580) 453-7047,growco580@gmail.com,N/A
DTHD Retail Inc,FireHouse Boyz,Dispensary,DAAA-OK28-ELT3,2023-05-25,Oklahoma,Oklahoma City,,73116,(405) 242-3778,legal@csiservicesok.com,10a-8p
Pong Thao,Cannagrow Topstrain 51,Dispensary,DAAA-D015-TL9H,2023-05-25,Adair,Stilwell,465795 HWY 51 Suite A,74960,(918) 507-2899,wylie832@gmail.com,8 am - 8 pm Monday through Sunday
Lucky Dz Dispensary LLC,Lucky Dz Dispensary LLC,Dispensary,DAAA-WNQW-S0FS,2023-05-26,Grady,Minco,,73059,(772) 971-7299,lilnapster19@aol.com,10-10
Bud Kingz North Tulsa LLC,Bud Kingz North Tulsa LLC,Dispensary,DAAA-SM53-3YJ0,2023-05-26,Tulsa,Tulsa,4538 N Martin Luther King Jr Blvd,74106,(918) 734-2938,budkingsok@gmail.com,8 a.m. - 12 p.m.
Lincoln Gas Supply LLC,Lincoln Gas Supply LLC,Dispensary,DAAA-MAEI-SSON,2023-05-31,Oklahoma,Oklahoma City,1333 South Meridian Avenue,73108,(501) 240-3288,timlincolnlmt@gmail.com,N/A
"Spark the Expansion, LLC",Spark The Expansion,Dispensary,DAAA-F71Y-D03Q,2023-06-01,Grady,Chickasha,"2207 S 4th St.,",73018,(580) 665-4024,kerry@greerandmcgill.com,9am-12am
Kush Hills LLC,Kush Hills,Dispensary,DAAA-W3E2-UZDZ,2023-06-01,Oklahoma,Oklahoma City,300 NW 63rd Street,73116,(405) 998-4330,juice@kush405.com,N/A
"Oklahoma Rez Dispensary, LLC","Oklahoma Rez Dispensary, LLC",Dispensary,DAAA-P51P-TV22,2023-06-03,Cherokee,Tahlequah,,74464,(918) 457-9620,oklahomarezdispensary@outlook.com,N/A
C’s Love Budz LLC,C’s Love Budz,Dispensary,DAAA-OGWK-PYGB,2023-06-03,Oklahoma,Oklahoma City,7302 Nw Expressway,73132,(405) 250-1877,7302lovebudz@gmail.com,N/A
A’s Love Budz LLc,A’s Love Budz,Dispensary,DAAA-P5UN-4QLF,2023-06-07,Oklahoma,Oklahoma City,7500 Broadway Extension,73116,(405) 849-4108,alovebudz@gmail.com,N/A
918 Buds Medical Marijuana Dispensary LLC,918 Buds Medical Marijuana Dispensary LLC,Dispensary,DAAA-QUR6-TJU9,2023-06-07,Tulsa,Tulsa,1208 North Mingo Road,74116-5617,(918) 551-6370,buds918@yahoo.com,24HR
BP IDABEL,BP IDABEL LLC,Dispensary,DAAA-SKWO-4CYW,2023-06-08,McCurtain,IDABEL,1110 SE WASHINGTON ST,74745,(580) 421-2323,bigpoppasllc@gmail.com,8:00a - 6:00p
DSP10150 LLC,Eufloria,Dispensary,DAAA-NYO0-R7IH,2023-06-08,Tulsa,Tulsa,10150 East 11 Street,74128,(918) 204-8553,store-007-manager@eufloriameds.com,24 HOURS
"Noble Cannabis Co Dispensary, LLC","Noble Cannabis Co Dispensary, LLC",Dispensary,DAAA-D7TM-LXCI,2023-06-08,Cleveland,Noble,4732 Thunder Lane Ave,73068,(480) 444-9877,brandon@noblecannabisco.com,N/A
GROGO LLC,GROGO,Dispensary,DAAA-J6UU-LLMH,2023-06-09,Choctaw,Antlers,60 n 4160 road,74523,(903) 926-7393,lylen17@yahoo.com,N/A
LIQ LLC,BudEaze,Dispensary,DAAA-IZO6-WS1L,2023-06-09,Oklahoma,Edmond,1009 East 2nd St,73034,(817) 903-2424,gabe.jsanchez24@gmail.com,N/A
Buddha Buds Dispensary LLC,Buddha Buds Dispensary,Dispensary,DAAA-BYP4-ZKND,2023-06-09,Oklahoma,Bethany,3640 North Rockwell Avenue,73008,(405) 367-7609,buddhabudsokc@gmail.com,10am-10pm
"The Link Dispensary, LLC",The Link Dispensary,Dispensary,DAAA-RDK0-8LI1,2023-06-09,Marshall,Madill,107 South 4th Street,73446,(714) 319-1558,thelinkdispo@gmail.com,10 am - 8 pm M-S
Enterprise 81 llc,"Stupid, Dumb, Fire",Dispensary,DAAA-S9B3-J02R,2023-06-09,Delaware,grove,,74344,(918) 851-9911,stupiddumbfire@gmail.com,N/A
"MSTKC, LLC",MSTKC HOUSE OF DANK,Dispensary,DAAA-P87T-FOHM,2023-06-09,Rogers,Catoosa,,74015,(918) 416-8824,mgreenstkc@gmail.com,9 AM - 10 PM MONDAY THROUGH FRIDAY
PHARM AIDE BROKEN BOW - CULTIVATION LLC,PHARM AIDE PHARMS DISPENSARY,Dispensary,DAAA-7EOU-J9GR,2023-06-13,McCurtain,IDABEL,20 W MAIN STREET,74745,(580) 612-4209,pharmaidepharms@yahoo.com,"M, T, W: 10a - 8p. / Th, F, S: 10a - 9p. / Sunday - Closed"
RD DROP ZONE LLC,The Drop Zone Dispensary,Dispensary,DAAA-TPFB-COBI,2023-06-14,Sequoyah,SALLISAW,104233 US HWY 59,74955,(918) 774-3686,thedropzonesallisaw@gmail.com,N/A
Mind Body & Vibes,Mind body & vibes,Dispensary,DAAA-TIJ4-FUEM,2023-06-14,Oklahoma,Oklahoma City,2515 SW 59th Street,73119,(405) 724-7387,mindbodyvibesok@gmail.com,10-8
NDA Wellness NW 63rd St,NDA Wellness,Dispensary,DAAA-LD91-OSHK,2023-06-14,Oklahoma,Oklahoma City,4435 NW 63rd Street,73116,(469) 957-6065,info@ndawellness.com,08.00 a.m. - 12:00 p.m.
Hiyah Green Medicinals LLC,hiyah green medicinals,Dispensary,DAAA-HX4S-4RD2,2023-06-15,Cleveland,Oklahoma City,,73139,(405) 535-1123,info.hiyah@gmail.com,N/A
BIG POPPAS 2 LLC,BIG POPPAS 2 LLC,Dispensary,DAAA-FJSS-ZLFY,2023-06-15,Pushmataha,ANTLER,"804 EAST MAIN ST, STE 1",74523,(580) 271-7083,bigpoppasllc@gmail.com,8:00a - 6:00p
Red River Pharms LLC,Red River Pharms LLC,Dispensary,DAAA-UBOM-8Y3X,2023-06-15,Love,Marietta,,73448,(817) 863-7033,stephenblackburn0830@yahoo.com,7 am - 7pm
Black Purple Kush Inc,Black Purple Kush,Dispensary,DAAA-YR8L-G2N1,2023-06-15,Tulsa,Tulsa,4735 S Memorial Dr,74145,(539) 867-3872,blackpurplekush@outlook.com,8:30 - 7pm
Hometown Hookup LLC,Hometown Hookup of Vici,Dispensary,DAAA-2WY7-0X0M,2023-06-17,Dewey,Vici,"207 E. Broadway, Suite A",73859,(580) 990-0625,hometownhookupvici@gmail.com,11:00am - 9:00pm
"AMERICAN CANNABIS COMPANY - 10, LLC",American Cannabis Company,Dispensary,DAAA-59BK-PWWQ,2023-06-17,Oklahoma,Oklahoma City,2720 SW 29th St,73119,(405) 999-9420,healingfarms420@gmail.com,10:00am - 12:00am
271 CANNABIS LLC,271 CANNABIS LLC,Dispensary,DAAA-MOTO-K84U,2023-06-23,Pushmataha,ANTLERS,194944 US HIGHWAY 271,74523,(580) 271-2780,bobby.childers@ymail.com,8:00a - 6:00p
"Puff the Dragon Ventures, Inc.","Puff the Dragon Ventures, Inc.",Dispensary,DAAA-7NVL-RVCO,2023-06-23,Oklahoma,Oklahoma City,,73106,(830) 822-3715,matt@vycecannabis.com,N/A
HYBRID CANNABIS LLC,HYBRID CANNABIS LLC,Dispensary,DAAA-IQYU-56XV,2023-06-24,Oklahoma,Oklahoma City,1204 SW 59th Street,73109,(347) 698-8190,gary@smokehybrid.com,8AM- 9PM
1400 12TH Ave SE,High Society,Dispensary,DAAA-OB5A-VOPD,2023-06-27,Cleveland,Norman,1400 12th Avenue SE,73071,(405) 493-9550,compliance@highsocietyok.com,24 hours
"STARSHIP DISPENSARIES, LLC",BUDSPACE,Dispensary,DAAA-ANF5-ODS1,2023-06-27,Bryan,Calera,,74730,(479) 409-5385,brian@svfcannabis.com,N/A
41 Harvard Group LLC,41 Harvard Group LLC,Dispensary,DAAA-2TIV-O9CU,2023-06-27,Tulsa,Tulsa,,74135-4606,(248) 961-6160,astrobud19@gmail.com,
"DRIP MD, LLC","DRIP MD, LLC",Dispensary,DAAA-RSQJ-SW74,2023-06-27,Woodward,Woodward,1211 34th St Suite 12,73801,(580) 273-1825,mike@thedripcult.com,8:30 AM - 9 PM
DANIEL/GARCIA NURSERY AND DISPENSARY,DANIEL/GARCIA NURSERY AND DISPENSARY,Dispensary,DAAA-I8Y5-BMS3,2023-06-28,Jefferson,RYAN,,73565,(510) 260-9299,darrelldanielsr@yahoo.com,N/A
"Chiba Shack, LLC","Chiba Shack, LLC",Dispensary,DAAA-X2IJ-BZHT,2023-06-28,Murray,Sulphur,1899 Cedar Blue Road,73086,(972) 740-3713,weedonpharms@yahoo.com,9-5 M-F
Roswell Genetics Inc.,Roswell Genetics Inc.,Dispensary,DAAA-RJKK-E4F7,2023-06-29,Cleveland,Norman,,73072,(405) 746-1745,roswellgenetics@gmail.com,"Sun-Thurs 10am-8pm, Fri-Sat 10am-9pm"
"CaliYield Retail, LLC","CaliYield Retail, LLC",Dispensary,DAAA-HZHQ-TJKN,2023-06-29,Oklahoma,Del City,4723 SE 29th St,73115,(405) 300-0005,caliyield@gmail.com,10am-8pm
Bushy Beaver Pot Company LLC,Bushy Beaver Pot Company LLC,Dispensary,DAAA-MGJB-A8EG,2023-06-30,Pottawatomie,Shawnee,922 E. Independance St.,74804,(405) 788-0006,bushybeaverpotcompanyllc@gmail.com,N/A
"YNOT Group, LLC",Sugar Cannabis,Dispensary,DAAA-KQD6-3KL9,2023-07-05,Pottawatomie,Shawnee,1528 North Harrison Street,74804,(405) 788-5000,ynotgroupllc@gmail.com,9:00 am - 10:00 pm
The Grass Station 4207 LLC,The Grass Station 4207 LLC,Dispensary,DAAA-CDKR-3G6E,2023-07-05,Tulsa,Tulsa,4610 E Admiral Pl,74115,(918) 832-4444,thegrassstation4207@gmail.com,9-10
Canna Land LLC,Canna Land,Dispensary,DAAA-1PLA-9HXC,2023-07-05,Tulsa,Tulsa,,74112,(918) 576-6048,admin@cannalandok.com,N/A
Envy Air LLC,Envy Air LLC,Dispensary,DAAA-UQ10-B5TK,2023-07-06,Oklahoma,Oklahoma City,,73108,(720) 313-2676,envyair918@gmail.com,24 hours
Escalated Greens Incorporated,Escalated Greens,Dispensary,DAAA-V7GR-MTAZ,2023-07-06,McIntosh,Eufaula,1200 Birkes Road,74432,(918) 618-0618,angel@escalatedgreens.com,N/A
"Stash Haus Chickasha, LLC",Stash Haus Chickasha,Dispensary,DAAA-H324-9EJP,2023-07-07,Grady,Chickasha,238 E Grand Ave,73018,(469) 957-6065,info@ndawellness.com,9:00 a.m. -10:00 p.m.
"Crazy Smoke, Inc.","Crazy Smoke, Inc.",Dispensary,DAAA-XP7O-RJNE,2023-07-07,Bryan,Durant,,74701,(580) 579-6257,crazysmokeinc@gmail.com,10-6 M-F
Dr. Dank Cannabis LLC,Elite Cannabis,Dispensary,DAAA-4DXF-27L6,2023-07-08,Seminole,Seminole,,74868,(480) 258-4113,elitecannabisllc@gmail.com,10:00 a.m. to 7:00 p.m. Monday through Friday; 9:00 a.m. to 8:00 p.m. Saturday
"The North End Dispensary, LLC","The North End Dispensary, LLC",Dispensary,DAAA-3TFN-0CQZ,2023-07-11,Pontotoc,Ada,,74820,(580) 310-8220,tnplogistics1@yahoo.com,9-5
"High Noon Saloon, LLC","High Noon Saloon, LLC",Dispensary,DAAA-KZ31-I4HP,2023-07-11,Logan,Guthrie,12700 S Anderson Rd,73044,(405) 318-8916,highnoonsaloonllc@gmail.com,N/A
Smile Group LLC,Blue Water,Dispensary,DAAA-H6EK-WA5T,2023-07-11,Cleveland,Norman,112 West Main Street,73069,(516) 287-6956,kinneygalani@aol.com,N/A
"Lefty’s Coughy Shop, LLC",Lefty’s Coughy Shop,Dispensary,DAAA-FKF9-HJ0C,2023-07-12,Marshall,Madill,508 e wolf st,73446,(580) 504-3585,leftyscoughyshop@gmail.com,7am-10pm
The 420/7,The 420/7,Dispensary,DAAA-4JKU-TQFV,2023-07-12,Oklahoma,Choctaw,14101 Se 29th St,74020,(405) 201-8186,420.7ext@gmail.com,12:00 am - 11:59 pm
"Herban Treehouse, LLC.","Herban Treehouse, LLC.",Dispensary,DAAA-CYEZ-7FEN,2023-07-13,Stephens,Duncan,409 S Highway 81,73533,(682) 321-8814,c.uribio@gmail.com,
OG LLC,OG LLC,Dispensary,DAAA-NZ0P-G3KL,2023-07-14,Cherokee,Tahlequah,,74464,(479) 222-8224,ogtahlequah@icloud.com,8-10
ANCIENT REMEDIES PHARMACY INC,ANCIENT REMEDIES PHARMACY,Dispensary,DAAA-BOTW-NX6K,2023-07-14,Oklahoma,EDMOND,1135 W 15TH ST,73013,(405) 669-6161,ancientremediespharmacyinc@gmail.com,09:00am - 05:00pm
Zen Dispensary LLC,Zen Dispensary,Dispensary,DAAA-0Z90-PJAN,2023-07-14,Oklahoma,Oklahoma City,,73107,(405) 481-3414,pgt16888@gmail.com,10am-9pm
707 Roland LLC,707 Roland LLC,Dispensary,DAAA-Q20E-U4IJ,2023-07-14,Sequoyah,Roland,707 S Roland Rd,74954,(918) 617-3896,707rolandmail@gmail.com,N/A
Steel House Organics LLC,Steel House Organics LLC,Dispensary,DAAA-ZSO1-EEQ2,2023-07-14,Cleveland,Norman,,73017,(573) 289-4187,tyson@steelhouseorganics.com,N/A
"Limitlis Ventures, LLC",Munchies Cannabis Co.,Dispensary,DAAA-1MCO-GY0K,2023-07-15,Cherokee,Tahlequah,20621 East 660 Road,74464,(813) 408-1431,joeschaefer1979.js@gmail.com,M-F 9-5 or as needed for company operations
Faded Flamingo LLC,Faded Flamingo LLC,Dispensary,DAAA-SGRF-PRAL,2023-07-18,Mayes,pryor,520 s mill st,74361-6016,(918) 891-2606,fadedflamingo@icloud.com,"10am to 10pm M-Th, F-Sat 10am to 12am, Sunday noon-8pm"
TRUE HEALTH CANNABIS 4:20 LLC,TRUE HEALTH CANNABIS 4:20 LLC,Dispensary,DAAA-98M1-B5O6,2023-07-18,Tulsa,Tulsa,3031 North Lewis Avenue East,74110,(918) 704-3509,wesleypipes0547@gmail.com,9 til 11pm
HAPPY GREEN BUDS LLC,HAPPY GREEN BUDS LLC,Dispensary,DAAA-0Q4K-5RFE,2023-07-18,Texas,GUYMON,115 N ELLISON ST,73942,(580) 461-0819,happygreenbuds@yahoo.com,N/A
"High Priority By The Farmacyst, LLC","High Priority By The Farmacyst, LLC",Dispensary,DAAA-MKLE-IUJJ,2023-07-19,Love,Marietta,,73448,(580) 768-0823,info@thefarmacistok.com,10am-6pm
Tripp N Greens Dispensary,Tripp N Greens Dispensary,Dispensary,DAAA-VWYT-UPWK,2023-07-19,Le Flore,Shady point,27096 us Hwy 59,74956,(918) 413-7944,shortymagoo_2006@yahoo.com,N/A
HIGH LIFE VILLAGE,HIGH LIFE VILLAGE,Dispensary,DAAA-CJDX-J51B,2023-07-19,Carter,ARDMORE,909 W MAIN ST,73401,(940) 703-3691,garrett940trucking@gmail.com,N/A
"Brooken Buds Dispensary, LLC",Brooken Buds Dispensary,Dispensary,DAAA-DC41-RFTA,2023-07-20,Haskell,stigler,10170 N.71 HWY,74462,(539) 237-0155,hhgrows913@gmail.com,10:00 AM-9:00 PM Sunday's 1:00 PM - 7:PM
104th and south may Naturals,High Society Dispensary 11,Dispensary,DAAA-CNLS-6TBY,2023-07-20,Cleveland,Norman,,73071,(405) 493-9550,compliance@highsocietyok.com,24 hours
STINKY GREENS DISPENSARY LLC,STINKY GREENS DISPENSARY LLC,Dispensary,DAAA-4T8V-L8MI,2023-07-21,Delaware,Kansas,1107 Carlton Lane,74347,(479) 670-7981,stinkygreens100@gmail.com,9am-9pm - Sunday-Thursday / 9am-12am Friday-Saturday
STREETZONES MEDICAL CANNABIS LLC,STREETZONES MEDICAL CANNABIS LLC,Dispensary,DAAA-QYQI-E3TG,2023-07-21,Pottawatomie,TECUMSEH,33321 HIGHWAY 9,74873,(918) 721-3893,streetzonesllc@gmail.com,MON - SUN 9AM - 12AM
Delta Nine Cannabis Corp.,Delta Nine Cannabis Dispensary,Dispensary,DAAA-BJTZ-MJPZ,2023-07-21,Garfield,Enid,602 North Grand Avenue,73701,(580) 395-4000,michael.inslee@gmail.com,Monday - Saturday 1030AM-10PM
NFUZE LLC,NFUZE LLC,Dispensary,DAAA-C6F0-5PQQ,2023-07-21,Ottawa,Wyandotte,69706 E HWY 60,74370,(918) 245-2838,r.guzman@elevateok.com,10 am - 8 pm
Fuzzy Trees LLC,Fuzzy Trees,Dispensary,DAAA-7DMQ-UHEC,2023-07-21,Tulsa,TULSA,12654 e 31st STREET,74146,(539) 867-1439,keshametoyer@gmail.com,N/A
GGDispo LLC,GGDispo,Dispensary,DAAA-ZRIU-AN6U,2023-07-22,Tulsa,Skiatook,14148 North Cincinnati Avenue East,74070,(918) 550-0136,ganjagarage21@gmail.com,Mon - Sat: 10am-9pm | Sunday: 12am-5pm
THE LIT HOUSE LLC,LIT HOUSE,Dispensary,DAAA-YP4T-NM5I,2023-07-25,Comanche,LAWTON,7296 NW MEERS PORTER HILL ROAD,73507,(580) 350-1100,lithouseok@gmail.com,24/7
"Tulsa 1 Naturals, L.L.C",High Society Dispensary 14,Dispensary,DAAA-BJ8A-GMKE,2023-07-25,Cleveland,Norman,1300 12th Avenue SE,73071,(405) 493-9550,compliance@highsocietyok.com,24
THP 420 LLC,THP 420 LLC,Dispensary,DAAA-5A0R-DGSK,2023-07-25,Oklahoma,Del city,,73115,(405) 370-1298,thp420llc@aol.com,
RLN LLC,Stoney Lane 3,Dispensary,DAAA-81B2-JJM8,2023-07-25,Washita,Cordell,118 S College St,73632,(417) 239-9374,stoneylanecordell3@gmail.com,N/A
Victory Country Cannabis,Victory Country Cannabis,Dispensary,DAAA-1S2G-OZ3T,2023-07-25,Pottawatomie,Maud,102 S. Madison,74854,(405) 287-9420,victorycountrycannabis@gmail.com,N/A
US PRIME CONTRACTS LTD. CO.,US PRIME CONTRACTS LTD. CO.,Dispensary,DAAA-VD9K-X4HZ,2023-07-26,Tulsa,Bixby,,74008,(918) 863-3927,geo.wm.wiland@gmail.com,N/A
Maximum Harvest LLC,Maximum Harvest LLC,Dispensary,DAAA-M6LH-TX4M,2023-07-26,Stephens,FOSTER,,73434,(405) 898-9097,magic.okmm@gmail.com,N/A
HI 5 TRADING LLC,HI 5 TRADING LLC,Dispensary,DAAA-RBKO-U4XF,2023-07-26,Oklahoma,Oklahoma City,,73112,(405) 835-7354,highfive.dispensary.llc@gmail.com,N/A
Tiny's Terps LLC,Tiny's Terps LLC,Dispensary,DAAA-DZ6T-UH99,2023-07-27,Okmulgee,Okmulgee,,74447,(512) 968-2322,terptonics@gmail.com,"0600 - 2200, 7 days a week"
CJGG LLC,Blazing Blunts Cannabis,Dispensary,DAAA-H996-4O2D,2023-07-27,Comanche,Lawton,,73505,(580) 695-0197,djhuts@yahoo.com,11:00am to 9:00pm Monday through Saturday
HHMS LLC,HAPPY HARRY'S MEDICINE SHOP,Dispensary,DAAA-C28Z-90F7,2023-07-27,Ottawa,Wyandotte,,74370,(918) 541-6882,happyharryscannabis@gmail.com,N/A
1406 BROADWAY LLC,1406 BROADWAY LLC,Dispensary,DAAA-XPGX-DAAG,2023-07-28,Pontotoc,Ada,,74820,(580) 399-7619,trkanuch@gmail.com,10AM-10PM
"DAVIS NATURAL DISPENSARY, INC","DAVIS NATURAL DISPENSARY, INC",Dispensary,DAAA-QI5C-PNWI,2023-07-28,Murray,DAVIS,,73030,(929) 362-8589,davisnaturaldispensary@gmail.com,N/A
Treehouse 41 LLC,Treehouse Dispensary 41,Dispensary,DAAA-A90G-IA7Q,2023-07-28,Tulsa,Tulsa,,74105,(918) 561-6146,tamia.smith38@gmail.com,N/A
120 Krave's LLC,120 Krave's LLC,Dispensary,DAAA-G5XA-5A3N,2023-07-28,Bryan,DURANT,109 N 6TH AVE,74701,(580) 798-3485,kravedispensary3@gmail.com,10 am - 9 p.m. Everyday
Bee's Knees Dispensary D3 LLC,Bee's Knees Dispensary,Dispensary,DAAA-6YNE-C5KV,2023-07-28,Stephens,DUNCAN,476 HWY 81,73533,(580) 721-0016,beeskneesd@gmail.com,Mon.-Sat. 11-7
Flower Rangers Cannabis Company LLC,Flower Rangers Cannabis Company LLC,Dispensary,DAAA-BZFV-2T7S,2023-07-28,Oklahoma,Midwest City,618 South Air Depot Boulevard,73110,(714) 883-4779,flowerrangersokc@gmail.com,N/A
Hometown Hookup LLC,Hometown Hookup of Shattuck,Dispensary,DAAA-2P8U-ZS9T,2023-07-28,Ellis,Shattuck,8709 State Highway 15,73858,(580) 216-4364,hometownhookupvici@gmail.com,11:00am - 9:00pm
"Apollo Ashraf Shah, Sole Proprietor",Smoke-out,Dispensary,DAAA-N1K8-61Q7,2023-07-28,Wagoner,Wagoner,,74467,(479) 287-6003,smokeoutwagoner@gmail.com,M-F 9-5 or as needed for company operations
desert extracts llc,SlowBurn - Altus,Dispensary,DAAA-7PZW-4WZD,2023-07-29,Jackson,altus,,73521,(580) 379-7568,slowburnok@gmail.com,N/A
"A Pressed Flower, Limited Co.","A Pressed Flower, Limited Co.",Dispensary,DAAA-GSHM-P9LO,2023-07-29,Stephens,Duncan,301 S Hwy 81,73533,(580) 860-2468,haley@heleyon.com,N/A
Northstar Holdings LLC,Northstar Holdings LLC,Dispensary,DAAA-N0D8-7DTD,2023-07-29,Canadian,Calumet,,73014,(405) 735-3800,matt@stacylegalgroup.com,24
JackPot Pharms,JackPot Pharms,Dispensary,DAAA-0YBE-K0RQ,2023-07-29,Choctaw,FORT TOWSON,227 N 4340 rd,74735,(580) 372-4606,jackpotpharms@yahoo.com,N/A
"Bodega Boyz 91st, LLC","Bodega Boyz 91st, LLC",Dispensary,DAAA-SXXG-G3KN,2023-08-01,Tulsa,Tulsa,,74133,(516) 643-4004,parasc26@gmail.com,N/A
Hemp Station Dispensary LLC,Hemp Station Dispensary LLC,Dispensary,DAAA-NA54-WWBH,2023-08-01,Kay,Ponca City,207 East Highland Avenue,74601,(580) 304-7086,hempstationdispensary@gmail.com,Mon-Sat 10am-10pm Sunday 10am-9pm
"Lincoln Gas Supply, LLC","Lincoln Gas Supply, LLC",Dispensary,DAAA-H90I-9T96,2023-08-01,Sequoyah,Roland,422 W Ray Fine Blvd,74954,(501) 240-3288,timlincolnlmt@gmail.com,N/A
LO Inc LLC,Lawton Organics Dispensary,Dispensary,DAAA-0HOI-YL0K,2023-08-01,Comanche,Lawton,,73507,(408) 710-2993,lawtonorganics@gmail.com,N/A
Honey Creek Cedarvillage LLC,Honey Creek Cedarvillage LLC,Dispensary,DAAA-WGMZ-R0DM,2023-08-02,Murray,Davis,,73030,(646) 717-4751,honeycreekvenue@outlook.com,N/A
"StateLine Fine Cannabis, LLC","StateLine Fine Cannabis, LLC",Dispensary,DAAA-6HST-X763,2023-08-02,Bryan,Colbert,,74733,(972) 872-5584,fordmann04@yahoo.com,N/A
"Red-Tail Dispensary, LLC",Red-Tail Dispensary,Dispensary,DAAA-EKUH-C41U,2023-08-02,Kingfisher,Kingfisher,101 N 6th Street,73750,(405) 503-4581,lee.bernbaum@cox.net,10am-8pm
dax williamson llc,good meds craft cannabis,Dispensary,DAAA-PWA8-NJA2,2023-08-04,Cleveland,piedmont,,73099,(405) 816-9475,daxwilliamson@gmail.com,10-8
CALI-PURE LLC,DAB DADDYS DISPO,Dispensary,DAAA-H30G-A8JG,2023-08-08,Grady,CHICKASHA,411 W CHICKASHA AVE STE 100,73018-2472,(405) 379-3169,dabdaddys405@gmail.com,8-5
Fritz Fire House 2 LLC,Fritz Fire House 2 LLC,Dispensary,DAAA-LPDH-6QYF,2023-08-08,Craig,bluejacket,441801 e hwy 25,74333,(918) 381-4246,fritzfirehouse2@gmail.com,9 am - 10 pm
